request	Election_Jurisdiction:token	Election_Jurisdiction:id	Election_Jurisdiction	Election_Year:token	Election_Year:id	Election_Year	Election_Type:token	Election_Type:id	Election_Type	Office_Sought:token	Office_Sought:id	Office_Sought	#_of_Records	Total_$
s=NC&c-exi=1&c-r-ot=H&c-r-id=35253	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4741	"HOUSE DISTRICT 032"	249	103275.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=6970	s	NC	NC	y	1998	1998	c-r-t	1	Standard	c-r-osid	4750	"HOUSE DISTRICT 041"	248	103091.10
s=NC&c-exi=1&c-r-ot=H&c-r-id=14802	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4764	"HOUSE DISTRICT 055"	230	102816.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=27060	s	NC	NC	y	1996	1996	c-r-t	1	Standard	c-r-osid	4762	"HOUSE DISTRICT 053"	149	102417.18
s=NC&c-exi=1&c-r-ot=H&c-r-id=12888	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4810	"HOUSE DISTRICT 101"	220	102327.38
s=NC&c-exi=1&c-r-ot=H&c-r-id=70823	s	NC	NC	y	2016	2016	c-r-t	1	Standard	c-r-osid	4725	"HOUSE DISTRICT 016"	188	102322.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=18013	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4713	"HOUSE DISTRICT 004"	199	101576.40
s=NC&c-exi=1&c-r-ot=H&c-r-id=4929	s	NC	NC	y	2000	2000	c-r-t	1	Standard	c-r-osid	4750	"HOUSE DISTRICT 041"	190	101298.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=12889	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4811	"HOUSE DISTRICT 102"	170	101291.87
s=NC&c-exi=1&c-r-ot=H&c-r-id=7799	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4750	"HOUSE DISTRICT 041"	135	100871.60
s=NC&c-exi=1&c-r-ot=H&c-r-id=36446	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4820	"HOUSE DISTRICT 111"	295	100569.30
s=NC&c-exi=1&c-r-ot=H&c-r-id=70757	s	NC	NC	y	2016	2016	c-r-t	1	Standard	c-r-osid	4774	"HOUSE DISTRICT 065"	177	99844.04
s=NC&c-exi=1&c-r-ot=H&c-r-id=70771	s	NC	NC	y	2016	2016	c-r-t	1	Standard	c-r-osid	4804	"HOUSE DISTRICT 095"	125	99665.10
s=NC&c-exi=1&c-r-ot=H&c-r-id=27095	s	NC	NC	y	1998	1998	c-r-t	1	Standard	c-r-osid	4743	"HOUSE DISTRICT 034"	167	99117.90
s=NC&c-exi=1&c-r-ot=H&c-r-id=61046	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4813	"HOUSE DISTRICT 104"	194	98821.61
s=NC&c-exi=1&c-r-ot=H&c-r-id=61056	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4823	"HOUSE DISTRICT 114"	392	98606.75
s=NC&c-exi=1&c-r-ot=H&c-r-id=45566	s	NC	NC	y	2000	2000	c-r-t	1	Standard	c-r-osid	4722	"HOUSE DISTRICT 013"	203	98399.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=49650	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4710	"HOUSE DISTRICT 001"	135	98225.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=27030	s	NC	NC	y	1996	1996	c-r-t	1	Standard	c-r-osid	4718	"HOUSE DISTRICT 009"	231	97762.21
s=NC&c-exi=1&c-r-ot=H&c-r-id=61011	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4778	"HOUSE DISTRICT 069"	217	97650.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=33133	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4732	"HOUSE DISTRICT 023"	213	97580.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=1074	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4799	"HOUSE DISTRICT 090"	150	96849.48
s=NC&c-exi=1&c-r-ot=H&c-r-id=27034	s	NC	NC	y	1996	1996	c-r-t	1	Standard	c-r-osid	4727	"HOUSE DISTRICT 018"	275	96519.46
s=NC&c-exi=1&c-r-ot=H&c-r-id=60946	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4713	"HOUSE DISTRICT 004"	134	96310.50
s=NC&c-exi=1&c-r-ot=H&c-r-id=49627	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4789	"HOUSE DISTRICT 080"	67	96050.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=33132	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4758	"HOUSE DISTRICT 049"	210	95911.27
s=NC&c-exi=1&c-r-ot=H&c-r-id=60968	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4735	"HOUSE DISTRICT 026"	112	95189.09
s=NC&c-exi=1&c-r-ot=H&c-r-id=23658	s	NC	NC	y	2000	2000	c-r-t	1	Standard	c-r-osid	4781	"HOUSE DISTRICT 072"	197	94962.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=60958	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4725	"HOUSE DISTRICT 016"	453	94790.07
s=NC&c-exi=1&c-r-ot=H&c-r-id=12885	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4794	"HOUSE DISTRICT 085"	244	94732.37
s=NC&c-exi=1&c-r-ot=H&c-r-id=14807	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4795	"HOUSE DISTRICT 086"	188	94712.24
s=NC&c-exi=1&c-r-ot=H&c-r-id=4907	s	NC	NC	y	2000	2000	c-r-t	1	Standard	c-r-osid	4731	"HOUSE DISTRICT 022"	226	94678.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=70775	s	NC	NC	y	2016	2016	c-r-t	1	Standard	c-r-osid	4775	"HOUSE DISTRICT 066"	134	94267.50
s=NC&c-exi=1&c-r-ot=H&c-r-id=36458	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4747	"HOUSE DISTRICT 038"	254	94194.11
s=NC&c-exi=1&c-r-ot=H&c-r-id=27119	s	NC	NC	y	1996	1996	c-r-t	1	Standard	c-r-osid	4805	"HOUSE DISTRICT 096"	163	93840.37
s=NC&c-exi=1&c-r-ot=H&c-r-id=60955	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4722	"HOUSE DISTRICT 013"	225	93676.65
s=NC&c-exi=1&c-r-ot=H&c-r-id=12891	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4828	"HOUSE DISTRICT 119"	359	93642.45
s=NC&c-exi=1&c-r-ot=H&c-r-id=28346	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4744	"HOUSE DISTRICT 035"	396	92922.12
s=NC&c-exi=1&c-r-ot=H&c-r-id=14788	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4716	"HOUSE DISTRICT 007"	354	92890.92
s=NC&c-exi=1&c-r-ot=H&c-r-id=10742	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4774	"HOUSE DISTRICT 065"	106	92420.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=12881	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4764	"HOUSE DISTRICT 055"	291	91777.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=61031	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4798	"HOUSE DISTRICT 089"	118	91375.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=6961	s	NC	NC	y	1998	1998	c-r-t	1	Standard	c-r-osid	4732	"HOUSE DISTRICT 023"	289	90599.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=70664	s	NC	NC	y	2016	2016	c-r-t	1	Standard	c-r-osid	4722	"HOUSE DISTRICT 013"	159	90457.95
s=NC&c-exi=1&c-r-ot=H&c-r-id=6963	s	NC	NC	y	1998	1998	c-r-t	1	Standard	c-r-osid	4742	"HOUSE DISTRICT 033"	141	90424.56
s=NC&c-exi=1&c-r-ot=H&c-r-id=60981	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4748	"HOUSE DISTRICT 039"	171	90364.40
s=NC&c-exi=1&c-r-ot=H&c-r-id=6962	s	NC	NC	y	1998	1998	c-r-t	1	Standard	c-r-osid	4733	"HOUSE DISTRICT 024"	126	90000.65
s=NC&c-exi=1&c-r-ot=H&c-r-id=60964	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4731	"HOUSE DISTRICT 022"	148	89730.21
s=NC&c-exi=1&c-r-ot=H&c-r-id=33098	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4786	"HOUSE DISTRICT 077"	269	89707.59
s=NC&c-exi=1&c-r-ot=H&c-r-id=27071	s	NC	NC	y	1998	1998	c-r-t	1	Standard	c-r-osid	4786	"HOUSE DISTRICT 077"	181	89571.40
s=NC&c-exi=1&c-r-ot=H&c-r-id=70734	s	NC	NC	y	2016	2016	c-r-t	1	Standard	c-r-osid	4734	"HOUSE DISTRICT 025"	142	89568.12
s=NC&c-exi=1&c-r-ot=H&c-r-id=10720	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4752	"HOUSE DISTRICT 043"	164	89547.07
s=NC&c-exi=1&c-r-ot=H&c-r-id=51228	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4710	"HOUSE DISTRICT 001"	105	89500.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=27043	s	NC	NC	y	1996	1996	c-r-t	1	Standard	c-r-osid	4743	"HOUSE DISTRICT 034"	167	89285.12
s=NC&c-exi=1&c-r-ot=H&c-r-id=51225	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4728	"HOUSE DISTRICT 019"	97	89227.82
s=NC&c-exi=1&c-r-ot=H&c-r-id=31343	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4827	"HOUSE DISTRICT 118"	266	89205.91
s=NC&c-exi=1&c-r-ot=H&c-r-id=10741	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4717	"HOUSE DISTRICT 008"	245	88916.53
s=NC&c-exi=1&c-r-ot=H&c-r-id=35251	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4747	"HOUSE DISTRICT 038"	283	88877.78
s=NC&c-exi=1&c-r-ot=H&c-r-id=7804	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4782	"HOUSE DISTRICT 073"	118	88586.89
s=NC&c-exi=1&c-r-ot=H&c-r-id=70795	s	NC	NC	y	2016	2016	c-r-t	1	Standard	c-r-osid	4819	"HOUSE DISTRICT 110"	152	88190.57
s=NC&c-exi=1&c-r-ot=H&c-r-id=33130	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4768	"HOUSE DISTRICT 059"	125	88166.75
s=NC&c-exi=1&c-r-ot=H&c-r-id=61001	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4768	"HOUSE DISTRICT 059"	247	88151.39
s=NC&c-exi=1&c-r-ot=H&c-r-id=14836	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4819	"HOUSE DISTRICT 110"	247	87398.56
s=NC&c-exi=1&c-r-ot=H&c-r-id=36435	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4749	"HOUSE DISTRICT 040"	448	87276.68
s=NC&c-exi=1&c-r-ot=H&c-r-id=61059	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4826	"HOUSE DISTRICT 117"	174	87022.37
s=NC&c-exi=1&c-r-ot=H&c-r-id=49628	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4810	"HOUSE DISTRICT 101"	166	86635.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=7784	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4791	"HOUSE DISTRICT 082"	160	86435.98
s=NC&c-exi=1&c-r-ot=H&c-r-id=12879	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4756	"HOUSE DISTRICT 047"	248	85967.66
s=NC&c-exi=1&c-r-ot=H&c-r-id=60953	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4720	"HOUSE DISTRICT 011"	273	85836.90
s=NC&c-exi=1&c-r-ot=H&c-r-id=23614	s	NC	NC	y	2000	2000	c-r-t	1	Standard	c-r-osid	4715	"HOUSE DISTRICT 006"	143	85825.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=70704	s	NC	NC	y	2016	2016	c-r-t	1	Standard	c-r-osid	4737	"HOUSE DISTRICT 028"	143	85724.87
s=NC&c-exi=1&c-r-ot=H&c-r-id=60960	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4727	"HOUSE DISTRICT 018"	245	85632.62
s=NC&c-exi=1&c-r-ot=H&c-r-id=38843	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4805	"HOUSE DISTRICT 096"	249	85563.02
s=NC&c-exi=1&c-r-ot=H&c-r-id=14803	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4769	"HOUSE DISTRICT 060"	299	85544.89
s=NC&c-exi=1&c-r-ot=H&c-r-id=23653	s	NC	NC	y	2000	2000	c-r-t	1	Standard	c-r-osid	4763	"HOUSE DISTRICT 054"	186	85490.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=7820	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4802	"HOUSE DISTRICT 093"	342	85187.38
s=NC&c-exi=1&c-r-ot=H&c-r-id=1054	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4819	"HOUSE DISTRICT 110"	202	85034.95
s=NC&c-exi=1&c-r-ot=H&c-r-id=47692	s	NC	NC	y	1998	1998	c-r-t	1	Standard	c-r-osid	4764	"HOUSE DISTRICT 055"	149	84700.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=27086	s	NC	NC	y	1998	1998	c-r-t	1	Standard	c-r-osid	4723	"HOUSE DISTRICT 014"	247	84629.89
s=NC&c-exi=1&c-r-ot=H&c-r-id=14829	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4796	"HOUSE DISTRICT 087"	161	84606.24
s=NC&c-exi=1&c-r-ot=H&c-r-id=23672	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4728	"HOUSE DISTRICT 019"	171	84580.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=27111	s	NC	NC	y	1998	1998	c-r-t	1	Standard	c-r-osid	4784	"HOUSE DISTRICT 075"	63	84548.39
s=NC&c-exi=1&c-r-ot=H&c-r-id=14821	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4768	"HOUSE DISTRICT 059"	380	84313.59
s=NC&c-exi=1&c-r-ot=H&c-r-id=17990	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4718	"HOUSE DISTRICT 009"	145	83965.91
s=NC&c-exi=1&c-r-ot=H&c-r-id=1072	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4821	"HOUSE DISTRICT 112"	310	83669.38
s=NC&c-exi=1&c-r-ot=H&c-r-id=1078	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4747	"HOUSE DISTRICT 038"	689	83660.52
s=NC&c-exi=1&c-r-ot=H&c-r-id=51238	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4713	"HOUSE DISTRICT 004"	179	83087.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=33143	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4773	"HOUSE DISTRICT 064"	321	82682.93
s=NC&c-exi=1&c-r-ot=H&c-r-id=61052	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4819	"HOUSE DISTRICT 110"	124	82431.62
s=NC&c-exi=1&c-r-ot=H&c-r-id=55169	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4766	"HOUSE DISTRICT 057"	159	82381.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=1090	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4825	"HOUSE DISTRICT 116"	154	82271.39
s=NC&c-exi=1&c-r-ot=H&c-r-id=49635	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4790	"HOUSE DISTRICT 081"	116	82192.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=4908	s	NC	NC	y	2000	2000	c-r-t	1	Standard	c-r-osid	4754	"HOUSE DISTRICT 045"	159	82132.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=51214	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4766	"HOUSE DISTRICT 057"	199	81927.88
s=NC&c-exi=1&c-r-ot=H&c-r-id=70817	s	NC	NC	y	2016	2016	c-r-t	1	Standard	c-r-osid	4826	"HOUSE DISTRICT 117"	132	81710.41
s=NC&c-exi=1&c-r-ot=H&c-r-id=10734	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4808	"HOUSE DISTRICT 099"	116	81693.89
s=NC&c-exi=1&c-r-ot=H&c-r-id=28310	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4806	"HOUSE DISTRICT 097"	154	81110.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=12883	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4769	"HOUSE DISTRICT 060"	753	81025.65
s=NC&c-exi=1&c-r-ot=H&c-r-id=31353	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4819	"HOUSE DISTRICT 110"	174	81006.12
s=NC&c-exi=1&c-r-ot=H&c-r-id=27110	s	NC	NC	y	1996	1996	c-r-t	1	Standard	c-r-osid	4784	"HOUSE DISTRICT 075"	97	80896.22
s=NC&c-exi=1&c-r-ot=H&c-r-id=70745	s	NC	NC	y	2016	2016	c-r-t	1	Standard	c-r-osid	4728	"HOUSE DISTRICT 019"	227	80718.24
s=NC&c-exi=1&c-r-ot=H&c-r-id=1055	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4777	"HOUSE DISTRICT 068"	299	80640.12
s=NC&c-exi=1&c-r-ot=H&c-r-id=61051	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4818	"HOUSE DISTRICT 109"	201	80634.11
s=NC&c-exi=1&c-r-ot=H&c-r-id=1057	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4733	"HOUSE DISTRICT 024"	463	80523.15
s=NC&c-exi=1&c-r-ot=H&c-r-id=61012	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4779	"HOUSE DISTRICT 070"	198	80515.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=14790	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4731	"HOUSE DISTRICT 022"	246	79965.41
s=NC&c-exi=1&c-r-ot=H&c-r-id=7826	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4818	"HOUSE DISTRICT 109"	441	79859.56
s=NC&c-exi=1&c-r-ot=H&c-r-id=27038	s	NC	NC	y	1996	1996	c-r-t	1	Standard	c-r-osid	4729	"HOUSE DISTRICT 020"	199	79620.50
s=NC&c-exi=1&c-r-ot=H&c-r-id=27067	s	NC	NC	y	1998	1998	c-r-t	1	Standard	c-r-osid	4781	"HOUSE DISTRICT 072"	130	79243.11
s=NC&c-exi=1&c-r-ot=H&c-r-id=53264	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4809	"HOUSE DISTRICT 100"	198	79218.10
s=NC&c-exi=1&c-r-ot=H&c-r-id=18009	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4732	"HOUSE DISTRICT 023"	300	78834.45
s=NC&c-exi=1&c-r-ot=H&c-r-id=12884	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4781	"HOUSE DISTRICT 072"	181	78405.83
s=NC&c-exi=1&c-r-ot=H&c-r-id=28350	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4721	"HOUSE DISTRICT 012"	202	78405.81
s=NC&c-exi=1&c-r-ot=H&c-r-id=10733	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4777	"HOUSE DISTRICT 068"	273	77961.51
s=NC&c-exi=1&c-r-ot=H&c-r-id=47645	s	NC	NC	y	1996	1996	c-r-t	1	Standard	c-r-osid	4717	"HOUSE DISTRICT 008"	194	77850.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=51217	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4765	"HOUSE DISTRICT 056"	334	77803.68
s=NC&c-exi=1&c-r-ot=H&c-r-id=70788	s	NC	NC	y	2016	2016	c-r-t	1	Standard	c-r-osid	4800	"HOUSE DISTRICT 091"	195	77689.77
s=NC&c-exi=1&c-r-ot=H&c-r-id=28344	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4794	"HOUSE DISTRICT 085"	345	77564.38
s=NC&c-exi=1&c-r-ot=H&c-r-id=12905	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4789	"HOUSE DISTRICT 080"	96	77465.54
s=NC&c-exi=1&c-r-ot=H&c-r-id=28342	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4767	"HOUSE DISTRICT 058"	521	77176.08
s=NC&c-exi=1&c-r-ot=H&c-r-id=4894	s	NC	NC	y	2000	2000	c-r-t	1	Standard	c-r-osid	4807	"HOUSE DISTRICT 098"	124	77014.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=33117	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4810	"HOUSE DISTRICT 101"	91	76922.12
s=NC&c-exi=1&c-r-ot=H&c-r-id=23666	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4787	"HOUSE DISTRICT 078"	92	76375.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=36464	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4775	"HOUSE DISTRICT 066"	215	76181.71
s=NC&c-exi=1&c-r-ot=H&c-r-id=60965	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4732	"HOUSE DISTRICT 023"	308	76145.83
s=NC&c-exi=1&c-r-ot=H&c-r-id=53262	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4765	"HOUSE DISTRICT 056"	342	75832.29
s=NC&c-exi=1&c-r-ot=H&c-r-id=14443	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4822	"HOUSE DISTRICT 113"	324	75385.38
s=NC&c-exi=1&c-r-ot=H&c-r-id=27105	s	NC	NC	y	1996	1996	c-r-t	1	Standard	c-r-osid	4767	"HOUSE DISTRICT 058"	161	75314.96
s=NC&c-exi=1&c-r-ot=H&c-r-id=33099	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4796	"HOUSE DISTRICT 087"	284	75105.48
s=NC&c-exi=1&c-r-ot=H&c-r-id=60990	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4757	"HOUSE DISTRICT 048"	162	74962.61
s=NC&c-exi=1&c-r-ot=H&c-r-id=23680	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4761	"HOUSE DISTRICT 052"	102	74840.12
s=NC&c-exi=1&c-r-ot=H&c-r-id=61032	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4799	"HOUSE DISTRICT 090"	273	74748.24
s=NC&c-exi=1&c-r-ot=H&c-r-id=12875	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4742	"HOUSE DISTRICT 033"	570	74440.04
s=NC&c-exi=1&c-r-ot=H&c-r-id=14797	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4748	"HOUSE DISTRICT 039"	203	74187.21
s=NC&c-exi=1&c-r-ot=H&c-r-id=70780	s	NC	NC	y	2016	2016	c-r-t	1	Standard	c-r-osid	4814	"HOUSE DISTRICT 105"	434	74054.41
s=NC&c-exi=1&c-r-ot=H&c-r-id=27056	s	NC	NC	y	1996	1996	c-r-t	1	Standard	c-r-osid	4759	"HOUSE DISTRICT 050"	235	73958.26
s=NC&c-exi=1&c-r-ot=H&c-r-id=47712	s	NC	NC	y	1996	1996	c-r-t	1	Standard	c-r-osid	4804	"HOUSE DISTRICT 095"	166	73850.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=14832	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4804	"HOUSE DISTRICT 095"	134	73691.78
s=NC&c-exi=1&c-r-ot=H&c-r-id=31374	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4769	"HOUSE DISTRICT 060"	377	73636.56
s=NC&c-exi=1&c-r-ot=H&c-r-id=33112	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4811	"HOUSE DISTRICT 102"	105	73563.08
s=NC&c-exi=1&c-r-ot=H&c-r-id=10730	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4803	"HOUSE DISTRICT 094"	496	73158.46
s=NC&c-exi=1&c-r-ot=H&c-r-id=31375	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4767	"HOUSE DISTRICT 058"	459	72993.67
s=NC&c-exi=1&c-r-ot=H&c-r-id=27114	s	NC	NC	y	1996	1996	c-r-t	1	Standard	c-r-osid	4796	"HOUSE DISTRICT 087"	124	72642.91
s=NC&c-exi=1&c-r-ot=H&c-r-id=27089	s	NC	NC	y	1996	1996	c-r-t	1	Standard	c-r-osid	4731	"HOUSE DISTRICT 022"	206	72617.08
s=NC&c-exi=1&c-r-ot=H&c-r-id=36454	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4732	"HOUSE DISTRICT 023"	198	72552.79
s=NC&c-exi=1&c-r-ot=H&c-r-id=70787	s	NC	NC	y	2016	2016	c-r-t	1	Standard	c-r-osid	4796	"HOUSE DISTRICT 087"	159	72509.05
s=NC&c-exi=1&c-r-ot=H&c-r-id=60987	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4754	"HOUSE DISTRICT 045"	139	72451.32
s=NC&c-exi=1&c-r-ot=H&c-r-id=47678	s	NC	NC	y	1998	1998	c-r-t	1	Standard	c-r-osid	4722	"HOUSE DISTRICT 013"	175	72424.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=27066	s	NC	NC	y	1998	1998	c-r-t	1	Standard	c-r-osid	4774	"HOUSE DISTRICT 065"	129	72362.76
s=NC&c-exi=1&c-r-ot=H&c-r-id=12871	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4726	"HOUSE DISTRICT 017"	341	72186.60
s=NC&c-exi=1&c-r-ot=H&c-r-id=50451	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4759	"HOUSE DISTRICT 050"	173	71926.37
s=NC&c-exi=1&c-r-ot=H&c-r-id=49654	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4808	"HOUSE DISTRICT 099"	58	71900.00
